Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,Company_grouped_filtered,Difference in days,Delay_Class
1228135,Debt collection,Credit card,Taking/threatening an illegal action,MI,49045,2015-02-06,2015-02-06,Discover,Closed with non-monetary relief,Yes,No,Discover,0,0
1227996,Debt collection,Credit card,Communication tactics,OH,44515,2015-02-06,2015-02-11,Turning Point Solutions LLC,Closed with non-monetary relief,Yes,No,Low Count Companies,5,1
1227999,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,SC,29042,2015-02-06,2015-02-06,Audubon Holdings Group,Closed with explanation,No,No,Low Count Companies,0,0
1228358,Credit reporting,Unknown,Unable to get credit report/credit score,VA,22043,2015-02-06,2015-02-06,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1228070,Credit reporting,Unknown,Credit reporting company's investigation,TX,76549,2015-02-06,2015-02-10,Experian,Closed with non-monetary relief,Yes,No,Experian,4,1
1229542,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,GA,30286,2015-02-06,2015-02-06,"Delta Management Associates, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1228097,Credit reporting,Unknown,Incorrect information on credit report,AL,36322,2015-02-06,2015-02-06,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1228002,Mortgage,Conventional adjustable mortgage (ARM),Credit decision / Underwriting,MI,48371,2015-02-06,2015-02-06,Ocwen,Closed with explanation,Yes,No,Ocwen,0,0
1228099,Credit reporting,Unknown,Incorrect information on credit report,NJ,07732,2015-02-06,2015-02-06,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1227948,Credit card,Unknown,Credit card protection / Debt protection,CA,91765,2015-02-06,2015-02-06,JPMorgan Chase,Closed with explanation,Yes,Yes,JPMorgan Chase,0,0
1227957,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MO,63011,2015-02-06,2015-02-06,Ocwen,Closed with explanation,Yes,Yes,Ocwen,0,0
1229709,Credit reporting,Unknown,Incorrect information on credit report,TX,78109,2015-02-06,2015-02-06,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1230033,Credit card,Unknown,Other,TX,75019,2015-02-06,2015-02-07,Amex,Closed with explanation,Yes,Yes,Amex,1,0
1228144,Credit card,Unknown,Other,TX,76354,2015-02-06,2015-02-09,JPMorgan Chase,Closed with explanation,Yes,Yes,JPMorgan Chase,3,1
1229053,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",HI,96813,2015-02-06,2015-02-11,Ocwen,In progress,Yes,Pending,Ocwen,5,1
1227941,Student loan,Non-federal student loan,Dealing with my lender or servicer,MI,48336,2015-02-06,2015-02-06,United Student Aid (USA) Funds,Closed with explanation,Yes,No,Low Count Companies,0,0
1227896,Consumer loan,Installment loan,Taking out the loan or lease,CA,91764,2015-02-06,2015-02-11,Ad Astra Recovery Services Inc,Closed with explanation,Yes,Yes,Low Count Companies,5,1
1228063,Debt collection,Credit card,Disclosure verification of debt,FL,02136,2015-02-06,2015-02-06,Encore Capital Group,Closed with explanation,Yes,No,Encore Capital Group,0,0
1227942,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",AL,36207,2015-02-06,2015-02-06,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1228145,Credit card,Unknown,Other,NY,76354,2015-02-06,2015-02-10,Citibank,Closed with non-monetary relief,Yes,No,Citibank,4,1
1227888,Credit card,Unknown,Customer service / Customer relations,NY,10024,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,Yes,Bank of America,0,0
1228361,Bank account or service,Checking account,"Account opening, closing, or management",FL,33173,2015-02-06,2015-02-06,Capital One,Closed with explanation,Yes,No,Capital One,0,0
1227983,Debt collection,Medical,Cont'd attempts collect debt not owed,MD,21703,2015-02-06,2015-02-11,"ONLINE Information Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,5,1
1227979,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",CA,90292,2015-02-06,2015-02-06,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,No,"Bayview Loan Servicing, LLC",0,0
1227978,Credit reporting,Unknown,Improper use of my credit report,GA,31021,2015-02-06,2015-02-10,CoreLogic,Closed with explanation,Yes,No,Low Count Companies,4,1
1227964,Credit reporting,Unknown,Incorrect information on credit report,VA,22193,2015-02-06,2015-02-11,TransUnion,Closed with explanation,Yes,No,TransUnion,5,1
1230082,Credit reporting,Unknown,Incorrect information on credit report,CA,92543,2015-02-06,2015-02-07,Equifax,Closed with explanation,Yes,No,Equifax,1,0
1227968,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",ME,04073,2015-02-06,2015-02-06,SunTrust Bank,Closed with explanation,Yes,No,SunTrust Bank,0,0
1228446,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",NH,03431,2015-02-06,2015-02-06,Santander Bank US,Closed,Yes,No,Santander Bank US,0,0
1230117,Consumer loan,Vehicle lease,Shopping for a loan or lease,NY,10312,2015-02-06,2015-02-07,BMW Financial Services,Closed with explanation,Yes,No,Low Count Companies,1,0
1229578,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,90712,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1227961,Mortgage,FHA mortgage,Settlement process and costs,IL,62703,2015-02-06,2015-02-06,Flagstar Bank,Closed with explanation,Yes,No,Flagstar Bank,0,0
1228131,Bank account or service,Checking account,Problems caused by my funds being low,AL,36120,2015-02-06,2015-02-06,Regions,Closed with explanation,Yes,Yes,Regions,0,0
1228357,Debt collection,Credit card,Communication tactics,UT,84737,2015-02-06,2015-02-06,"Atlantic Credit & Finance, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1229978,Bank account or service,Checking account,Problems caused by my funds being low,TX,75033,2015-02-06,2015-02-11,RJM Acquisitions LLC,Closed with explanation,Yes,Yes,Low Count Companies,5,1
1228122,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,10011,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,0,0
1229582,Credit reporting,Unknown,Unable to get credit report/credit score,PA,19382,2015-02-06,2015-02-06,Equifax,Closed with non-monetary relief,Yes,Yes,Equifax,0,0
1228394,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",CA,95131,2015-02-06,2015-02-10,Ocwen,Closed with explanation,Yes,No,Ocwen,4,1
1229524,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,10986,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1229534,Payday loan,Unknown,Charged fees or interest I didn't expect,TN,37138,2015-02-06,2015-02-11,"GVA Holdings, LLC",Closed with non-monetary relief,No,No,Low Count Companies,5,1
1227944,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",VA,20176,2015-02-06,2015-02-06,Nationstar Mortgage,Closed with explanation,Yes,Yes,Nationstar Mortgage,0,0
1229145,Credit reporting,Unknown,Incorrect information on credit report,TN,77020,2015-02-06,2015-02-11,TransUnion,Closed with explanation,Yes,No,TransUnion,5,1
1228141,Mortgage,Other mortgage,Credit decision / Underwriting,CA,95003,2015-02-06,2015-02-11,JPMorgan Chase,Closed with explanation,Yes,Yes,JPMorgan Chase,5,1
1230006,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",VA,23060,2015-02-06,2015-02-07,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,1,0
1228341,Credit card,Unknown,Billing statement,WA,98033,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1229954,Credit reporting,Unknown,Incorrect information on credit report,WA,98424,2015-02-06,2015-02-11,Equifax,Closed with explanation,Yes,No,Equifax,5,1
1228987,Debt collection,Credit card,Improper contact or sharing of info,OH,45211,2015-02-06,2015-02-06,"United Collection Bureau, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1227988,Credit card,Unknown,APR or interest rate,CT,06413,2015-02-06,2015-02-12,GE Capital Retail,Closed with monetary relief,Yes,No,GE Capital Retail,6,1
1228119,Bank account or service,Checking account,"Account opening, closing, or management",NV,89156,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,0,0
1228765,Consumer loan,Vehicle loan,Taking out the loan or lease,PA,19115,2015-02-06,2015-02-09,PNC Bank,In progress,Yes,Pending,PNC Bank,3,1
1228703,Debt collection,Credit card,Cont'd attempts collect debt not owed,CA,92562,2015-02-06,2015-02-06,Allied Interstate LLC,Closed with non-monetary relief,Yes,No,Allied Interstate LLC,0,0
1229997,Bank account or service,Checking account,Using a debit or ATM card,NJ,07885,2015-02-06,2015-02-09,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,3,1
1227919,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,CA,94536,2015-02-06,2015-02-10,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,4,1
1228636,Debt collection,Credit card,Disclosure verification of debt,CA,94804,2015-02-06,2015-02-11,"JH Portfolio Debt Equities, LLC",Closed with explanation,Yes,No,Low Count Companies,5,1
1227930,Debt collection,Credit card,Cont'd attempts collect debt not owed,NY,11704,2015-02-06,2015-02-06,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,No,"Dynamic Recovery Solutions, LLC",0,0
1227953,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,75640,2015-02-06,2015-02-12,"Jenkins, Wagnon & Young, P.C.",Closed with explanation,Yes,No,Low Count Companies,6,1
1227951,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,OH,45506,2015-02-06,2015-02-10,Direct Financial Solutions LLC,Closed with explanation,Yes,No,Low Count Companies,4,1
1227966,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",MA,01742,2015-02-06,2015-02-06,"Bayview Loan Servicing, LLC",In progress,Yes,Pending,"Bayview Loan Servicing, LLC",0,0
1229421,Student loan,Non-federal student loan,Dealing with my lender or servicer,NY,11416,2015-02-06,2015-02-11,"United Recovery Systems, LP",Closed with explanation,Yes,No,Low Count Companies,5,1
1230004,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,75254,2015-02-06,2015-02-07,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes,"Enhanced Recovery Company, LLC",1,0
1227963,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",PA,19083,2015-02-06,2015-02-10,Ocwen,Closed with non-monetary relief,Yes,Yes,Ocwen,4,1
1229529,Credit reporting,Unknown,Incorrect information on credit report,KS,66614,2015-02-06,2015-02-11,Experian,Closed with non-monetary relief,Yes,No,Experian,5,1
1230017,Student loan,Non-federal student loan,Dealing with my lender or servicer,GA,30677,2015-02-06,2015-02-11,AES/PHEAA,Closed with explanation,Yes,No,AES/PHEAA,5,1
1230109,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NJ,08043,2015-02-06,2015-02-07,"CL Holdings, LLC",Closed with monetary relief,Yes,No,Low Count Companies,1,0
1229540,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,NY,11104,2015-02-06,2015-02-06,"NRA Group, LLC",Closed with explanation,No,No,Low Count Companies,0,0
1227921,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",MD,21044,2015-02-06,2015-02-11,"Servis One, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,5,1
1229983,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,92101,2015-02-06,2015-02-07,Ocwen,In progress,Yes,Pending,Ocwen,1,0
1228559,Credit reporting,Unknown,Incorrect information on credit report,AZ,85301,2015-02-06,2015-03-09,Experian,In progress,Yes,Pending,Experian,31,3
1228068,Credit reporting,Unknown,Incorrect information on credit report,TX,77060,2015-02-06,2015-02-10,Stellar Recovery Inc.,Closed with explanation,Yes,No,Stellar Recovery Inc.,4,1
1229613,Bank account or service,Checking account,"Account opening, closing, or management",CA,92201,2015-02-06,2015-02-09,Comerica,Closed with monetary relief,Yes,No,Low Count Companies,3,1
1229467,Debt collection,Credit card,Disclosure verification of debt,IN,47714,2015-02-06,2015-02-11,Amex,Closed with explanation,Yes,No,Amex,5,1
1227931,Debt collection,Mortgage,False statements or representation,CA,91042,2015-02-06,2015-02-06,"Bayview Loan Servicing, LLC",In progress,Yes,Pending,"Bayview Loan Servicing, LLC",0,0
1228661,Credit reporting,Unknown,Unable to get credit report/credit score,GA,30605,2015-02-06,2015-02-06,Experian,Closed with non-monetary relief,Yes,No,Experian,0,0
1228738,Credit card,Unknown,Closing/Cancelling account,MI,48224,2015-02-06,2015-02-06,Capital One,Closed with explanation,Yes,No,Capital One,0,0
1228679,Debt collection,Medical,Disclosure verification of debt,CA,94804,2015-02-06,2015-02-13,Renton Collections Inc.,Closed with explanation,Yes,No,Low Count Companies,7,1
1229705,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,IL,60087,2015-02-06,2015-02-11,Encore Capital Group,Closed with explanation,Yes,No,Encore Capital Group,5,1
1229968,Credit reporting,Unknown,Incorrect information on credit report,MS,39572,2015-02-06,2015-02-07,Experian,Closed with non-monetary relief,Yes,No,Experian,1,0
1228590,Debt collection,Credit card,Disclosure verification of debt,CA,94804,2015-02-06,2015-02-10,First National Bank of Omaha,Closed with explanation,Yes,No,Low Count Companies,4,1
1228065,Debt collection,"Other (phone, health club, etc.)",False statements or representation,MA,02136,2015-02-06,2015-02-06,"American Profit Recovery, Inc",Closed with explanation,Yes,No,Low Count Companies,0,0
1228484,Money transfers,International money transfer,Money was not available when promised,NJ,08057,2015-02-06,2015-02-06,Navy FCU,Closed with explanation,Yes,No,Navy FCU,0,0
1228400,Student loan,Non-federal student loan,Dealing with my lender or servicer,CA,95054,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,No,No,Wells Fargo,0,0
1228781,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",IL,61820,2015-02-06,2015-02-06,PHH Mortgage,Closed with explanation,Yes,No,PHH Mortgage,0,0
1228591,Prepaid card,Gift or merchant card,Fees,VA,23229,2015-02-06,2015-02-11,Citibank,Closed with explanation,Yes,No,Citibank,5,1
1230122,Consumer loan,Installment loan,Taking out the loan or lease,SC,29325,2015-02-06,2015-02-11,World Acceptance Corporation,Closed with explanation,Yes,No,Low Count Companies,5,1
1227905,Credit reporting,Unknown,Incorrect information on credit report,CA,94949,2015-02-06,2015-02-27,Equifax,Closed with explanation,Yes,No,Equifax,21,3
1229975,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,VA,24651,2015-02-06,2015-02-07,"Enova International, Inc.",In progress,Yes,Pending,"Enova International, Inc.",1,0
1229452,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",CA,95237,2015-02-06,2015-02-10,MoneyGram,Closed with explanation,Yes,Yes,MoneyGram,4,1
1229393,Debt collection,"Other (phone, health club, etc.)",False statements or representation,TX,78245,2015-02-06,2015-02-06,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1227976,Debt collection,"Other (phone, health club, etc.)",False statements or representation,NY,11233,2015-02-06,2015-02-06,"National Credit Systems,Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1227898,Credit reporting,Unknown,Incorrect information on credit report,GA,30122,2015-02-06,2015-02-06,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1227935,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",NY,11702,2015-02-06,2015-02-10,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,4,1
1229584,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",WA,98249,2015-02-06,2015-02-06,Ocwen,In progress,No,Pending,Ocwen,0,0
1229496,Debt collection,Credit card,Communication tactics,GA,30075,2015-02-06,2015-02-23,"PMT Solutions, LLC.",Closed,Yes,No,Low Count Companies,17,3
1227958,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,94585,2015-02-06,2015-02-06,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1227974,Consumer loan,Vehicle loan,Managing the loan or lease,AL,35125,2015-02-06,2015-02-06,Toyota Motor Credit Corporation,Closed with explanation,Yes,No,Low Count Companies,0,0
